Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,latam,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese,spanish
initiate_challenge_toc_name,Quest,Quest Info,,,"Redeem your White River Citizen Card",,"Lösen Sie Ihre Bürgerkarte des White River ein","Canjea tu tarjeta de ciudadano del río Blanco","Échangez votre carte de citoyen de White River","Riscatta la tua Carta Cittadino del Fiume Bianco","ホワイトリバーシチズンカードを利用してください","흰강 시민 카드 사용","Zrealizuj swoją Kartę Obywatela White River","Resgate seu Cartão do Cidadão do Rio Branco","Обменяйте свою карту жителя Белой реки","White Nehri Vatandaş Kartınızı Bozdurun","兑换您的怀特河市民卡","兑换您的怀特河市民卡","Canjea tu tarjeta de ciudadano del río Blanco"
initiate_challenge_toc_short,Quest,Quest Info,,,"You did it! Craft your White River Citizen Card",,"Du hast es geschafft! Gestalte deine White River Bürgerkarte","¡Lo lograste! Elabora tu Tarjeta Ciudadana del Río Blanco","Vous l'avez fait ! Créez votre carte de citoyen de la White River","Ce l'hai fatta! Crea la tua carta di cittadino del Fiume Bianco","できました！ホワイトリバーシチズンカードを作成してください","당신은 그것을 했습니다! 화이트 리버 시민 카드를 만드세요","Udało ci się! Wykonaj swoją kartę obywatela Białej Rzeki","Você conseguiu! Elabore seu Cartão Cidadão do Rio Branco","Ты справился! Создайте свою карту гражданина Белой реки","Başardınız! Beyaz Nehir Yurttaş Kartınızı oluşturun","您做到了！制作您的白河公民卡","你做到了！制作你的白河公民卡","¡Lo hiciste! Crea tu tarjeta de ciudadano del río White"
initiate_challenge_toc_long,Quest,Quest Info,,,"Now that you have saved up enough quest completion tickets, [DECEA3]craft a +White River Citizen Card[-] from your completion tickets.\n\n[DECEA3]Become a full White River Citizen[-] and continue amassing your collection of citizenry tools.",,"Jetzt, da du genug Quest-Beendigungstickets gespart hast, [DECEA3]bastle eine +Weiße Fluss-Bürgerkarte[-] aus deinen Beendigungstickets.\n\n[DECEA3]Werde ein vollwertiger Bürger des Weißen Flusses[-] und fahre fort, deine Sammlung von Bürgerwerkzeugen zu vermehren.","Ahora que has acumulado suficientes tickets de finalización de misiones, [DECEA3]crea una +Tarjeta de Ciudadano del Río Blanco[-] a partir de tus tickets de finalización.\n\n[DECEA3]Conviértete en un Ciudadano completo del Río Blanco[-] y continúa aumentando tu colección de herramientas cívicas.","Maintenant que vous avez économisé suffisamment de billets de complétion de quête, [DECEA3]fabriquez une +Carte du Citoyen de la White River[-] avec vos billets de complétion.\n\n[DECEA3]Devenez un vrai Citoyen de White River[-] et continuez à accumuler votre collection d'outils citoyens.","Ora che hai risparmiato abbastanza biglietti di completamento missione, [DECEA3]crea una +Carta Cittadino del Fiume Bianco[-] dai tuoi biglietti di completamento.\n\n[DECEA3]Diventa un cittadino completo del Fiume Bianco[-] e continua ad accumulare la tua collezione di strumenti cittadini.","クエスト完了チケットを十分にためたので、[DECEA3]完了チケットから+ホワイトリバーシチズンカード[-]を作成します。\n\n[DECEA3]フルホワイトリバーシチズンとなり、市民ツールのコレクションを引き続き蓄積してください。","현재 충분한 퀘스트 완료 티켓을 모았으므로 [DECEA3] 완료 티켓에서 +White River 시민 카드를 제작하십시오[-].\n\n [DECEA3]풀리버 시민으로 변모하고 시민 도구 모음을 계속하세요[-].","Teraz, gdy uzbierasz wystarczającą ilość biletów ukończenia misji, [DECEA3]wytwórz +Białą Kartę Mieszkańca White River[-] z twoich biletów ukończenia.\n\n[DECEA3]Stań się pełnoprawnym Mieszkańcem Białej Rzeki[-] i kontynuuj gromadzenie swojej kolekcji narzędzi obywatelskich.","Agora que você economizou tickets suficientes de conclusão de missões, [DECEA3]fabrique um +Cartão do Cidadão do Rio Branco[-] com seus tickets de conclusão.\n\n[DECEA3]Torne-se um Cidadão completo do Rio Branco[-] e continue aumentando sua coleção de ferramentas cívicas.","Теперь, когда у вас достаточно билетов на завершение квеста, [DECEA3]изготовьте +Белую карту гражданина Белой Реки[-] из ваших билетов на завершение.\n\n[DECEA3]Станьте полноправным гражданином Белой Реки[-] и продолжайте увеличивать свою коллекцию инструментов гражданства.","Yeterli görev tamamlama bileti biriktirdiğinize göre, [DECEA3]tamamlama biletlerinizden +Beyaz Nehir Vatandaş Kartı[-] yapın.\n\n[DECEA3]Tam bir Beyaz Nehir Vatandaşı olun ve vatandaşlık araçlarınızın koleksiyonunu büyütmeye devam edin.","现在您已经积累了足够的任务完成券，[DECEA3]用您的完成券制作+白河市民卡[-]。\n\n[DECEA3]成为全职白河市民[-]并继续积累您的市民工具收藏。","现在您已经积累了足够的任务完成券，[DECEA3]用您的完成券制作+白河市民卡[-]。\n\n[DECEA3]成为完整的白河市民[-]，继续积累您的市民工具收藏。","Ahora que has ahorrado suficientes tickets de finalización de misiones, [DECEA3]fabrica una +Tarjeta de Ciudadano del Río Blanco[-] con tus tickets de finalización.\n\n[DECEA3]Conviértete en un Ciudadano completo del Río Blanco[-] y continúa aumentando tu colección de herramientas cívicas."
initiate_challenge_toc_reward,Challenges,Rewards,,x,"100 XP",,"100 XP","100 XP","100 XP","100 XP","100 XP","100 XP","100 XP","100 XP","100 XP","100 XP","100 XP","100 XP","100 XP"
citizen_challenge_toc_name,Quest,Quest Info,,,"Redeem your White River Veteran Citizen Card",,"Lösen Sie Ihre White River Veteran Citizen Card ein","Canjear su tarjeta de ciudadano veterano de White River","Échangez votre carte de citoyen vétéran de White River","Riscatta la tua White River Veteran Citizen Card","ホワイトリバーベテラン市民カードを引き換える","화이트 리버 베터란 시민 카드를 교환하세요","Zrealizuj swoją kartę weterana z Białej Rzeki","Resgate seu Cartão de Cidadão Veterano do Rio Branco","Получите свою ветеранскую карточку гражданина Белой реки","Beyaz Nehir Gazi Vatandaş Kartınızı kullanın","兑换您的白河老兵公民卡","兌換您的白河老兵公民卡","Canjear su tarjeta de ciudadano veterano de White River"
citizen_challenge_toc_short,Quest,Quest Info,,,"You are a Veteran.",,"Du bist ein Veteran.","Eres un veterano.","Vous êtes un vétéran.","Sei un veterano.","あなたはベテランです。","당신은 베테랑입니다.","Jesteś weteranem.","Você é um Veterano.","Ты - ветеран.","Sen bir gazisin.","您是一名老兵。","您是一名老兵。","Eres un veterano."
citizen_challenge_toc_long,Quest,Quest Info,,,"After the long haul, you are ready to hang your citizen hat up on the wall and instead emblazon yourself as a veteran citizen.\n\nCraft a [DECEA3]+Veteran Citizen Card[-] from your citizen completion tickets.",,"Nach der langen Anstrengung bist du bereit, deinen Bürgerhut an die Wand zu hängen und dich stattdessen als Veteranenbürger zu präsentieren.\n\nStelle eine [DECEA3]+Veteranen-Bürgerkarte[-] aus deinen Bürgerabschluss-Tickets her.","Después de tanto esfuerzo, estás listo para colgar tu sombrero de ciudadano en la pared y, en lugar de eso, presentarte como un ciudadano veterano.\n\nCrea una [DECEA3]+Tarjeta de Ciudadano Veterano[-] a partir de tus boletos de finalización de ciudadano.","Après de longs efforts, vous êtes prêt à accrocher votre chapeau de citoyen au mur et à vous afficher désormais comme un citoyen vétéran.\n\nFabriquez une [DECEA3]+Carte de citoyen vétéran[-] à partir de vos billets de complétion de citoyen.","Dopo tanto sforzo, sei pronto a appendere il tuo cappello da cittadino al muro e, invece, presentarti come un cittadino veterano.\n\nCrea una [DECEA3]+Carta di Cittadino Veterano[-] usando i biglietti di completamento da cittadino.","長い間がんばった後、市民帽を壁に掛け、代わりにベテラン市民として自分自身を演出する準備が整いました。\n\n市民完了チケットから[DECEA3]+ベテラン市民カード[-]を作成してください。","오랜 노력 끝에, 당신은 시민 모자를 벽에 걸고, 그 자리에 자신을 베테랑 시민으로 치장할 준비가되었습니다.\n\n시민 완수 티켓으로 [DECEA3]+베테랑 시민 카드[-]를 만들어보세요.","Po długim trudzie jesteś gotowy powiesić swoją obywatelską czapkę na ścianie i zamiast tego ozdobić się jako doświadczony obywatel.\n\nWykonaj [DECEA3]+Kartę Weterana Obywatela[-] z biletów ukończenia obywatela.","Depois de tanto esforço, você está pronto para pendurar seu chapéu de cidadão na parede e, em vez disso, se destacar como um cidadão veterano.\n\nCrie um [DECEA3]+Cartão de Cidadão Veterano[-] a partir de seus bilhetes de conclusão de cidadão.","Пройдя долгий путь, вы готовы повесить свою шапку гражданина на стену и вместо этого надеть себя как опытного гражданина.\n\nСоздайте [DECEA3]+Карту ветерана гражданина[-] из своих билетов завершения гражданина.","Uzun uğraşların ardından, vatandaşlık şapkanı duvara asmaya ve bunun yerine kendini deneyimli bir vatandaş olarak süslemeye hazırsın.\n\nVatandaş tamamlama biletlerinden bir [DECEA3]+Deneyimli Vatandaş Kartı[-] oluştur.","经过漫长的奋斗，你准备好把市民帽挂在墙上，然后把自己标榜为一位资深市民。\n\n使用市民完成券制作[DECEA3]+资深市民卡[-]。","經過長時間的勞苦，你準備好將市民帽掛在牆上，並將自己打造成一位資深市民。\n\n使用市民完成票製作[DECEA3]+資深市民卡[-]。","Después de tantos esfuerzos, estás listo para colgar tu sombrero de ciudadano en la pared y en su lugar, presentarte como un ciudadano veterano.\n\nCrea una [DECEA3]+Tarjeta de Ciudadano Veterano[-] a partir de tus boletos de finalización de ciudadano."
citizen_challenge_toc_reward,Challenges,Rewards,,x,"100 XP",,"100 XP","100 XP","100 XP","100 XP","100 XP","100 XP","100 XP","100 XP","100 XP","100 XP","100 XP","100 XP","100 XP"
veteran_challenge_toc_name,Quest,Quest Info,,,"Redeem your White River Elite Citizen Card",,"Lösen Sie Ihre White River Elite Bürgerkarte ein","Canjea tu tarjeta de ciudadano élite de White River","Échangez votre carte de citoyen élite de la White River","Riscatta la tua carta di cittadino Elite di White River","ホワイトリバーエリート市民カードを引き換える","화이트 리버 엘리트 시민 카드를 교환하세요","Zrealizuj swoją kartę obywatela White River Elite","Resgate seu Cartão de Cidadão Elite do Rio Branco","Обменяйте свою карту гражданина элиты реки Уайт","Beyaz Nehir Elite Vatandaş Kartınızı Bozdurun","兑换您的白河精英公民卡","兑换您的白河精英公民卡","Canjea tu tarjeta de ciudadano de élite de White River"
veteran_challenge_toc_short,Quest,Quest Info,,,"Show the world how elite you truly are.",,"Zeigen Sie der Welt, wie elitär Sie wirklich sind.","Muestra al mundo lo elitista que eres realmente.","Montrez au monde à quel point vous êtes élite.","Mostra al mondo quanto sei veramente d'elite.","いかにエリートかを世界に示す。","진정한 엘리트인 당신을 세계에 보여주세요.","Pokaż światu, jak elitarne jesteś naprawdę.","Mostre ao mundo o quão elite você realmente é.","Покажите миру, какой вы по-настоящему элитный.","Dünyaya gerçekten ne kadar seçkin olduğunuzu gösterin.","展示你的精英地位。","展示你究竟有多精英。","Demuestra al mundo lo elitista que eres realmente."
veteran_challenge_toc_long,Quest,Quest Info,,,"At long last, you have amassed enough tickets to earn yourself a place amongst the most elite of White River citizens.\n\nCraft a [DECEA3]+Elite Citizen Card[-] from your citizen completion tickets.",,"Schließlich haben Sie genug Tickets gesammelt, um sich einen Platz unter den elitärsten Bürgern von White River zu verdienen.\n\nFertigen Sie eine [DECEA3]+Elitebürgerkarte[-] aus Ihren Bürgerabschlusstickets an.","Finalmente, has acumulado suficientes boletos para ganarte un lugar entre los ciudadanos más elitistas de White River.\n\nCrea una [DECEA3]+Tarjeta de Ciudadano de Élite[-] a partir de tus boletos de ciudadano completados.","Enfin, vous avez amassé suffisamment de billets pour vous offrir une place parmi les citoyens les plus élites de White River.\n\nFabriquez une [DECEA3]+Carte de Citoyen Elite[-] à partir de vos billets de complétion de citoyen.","Finalmente hai accumulato abbastanza biglietti per guadagnarti un posto tra i cittadini più elitari di White River.\n\nRealizza una [DECEA3]+Carta Cittadino Elite[-] dai tuoi biglietti di completamento cittadino.","ついに、あなたはホワイトリバーの最もエリートな市民の一員になるために十分なチケットを集めました。\n\n市民完了券から[DECEA3]+エリート市民カード[-]を作成してください。","드디어 당신은 충분히 많은 티켓을 모아 화이트 리버 시민들 가운데 가장 엘리트들 사이에 자리를 확보했습니다.\n\n시민 완성 티켓으로 [DECEA3]+엘리트 시민 카드[-]를 제작하세요.","Wreszcie zdobyłeś wystarczającą liczbę biletów, aby zasłużyć na miejsce wśród najbardziej elitarnej grupy obywateli White River.\n\nWykonaj [DECEA3]+Kartę Obywatela Elity[-] z biletów z ukończenia obywateli.","Finalmente, você acumulou tickets suficientes para conquistar um lugar entre os cidadãos mais elitistas de White River.\n\nCrie um [DECEA3]+Cartão de Cidadão Elite[-] usando seus tickets de conclusão de cidadão.","Наконец-то вы накопили достаточно билетов, чтобы заслужить место среди самых элитных граждан Уайт Ривер.\n\nСоздайте [DECEA3]+Карту Элитного Гражданина[-] из своих билетов на завершение гражданства.","Sonunda, kendinizi White River'ın en seçkin vatandaşları arasına yerleştirmek için yeterli bilet topladınız.\n\nVatandaş tamamlama biletlerinizden [DECEA3]+Elit Vatandaş Kartı[-] oluşturun.","终于，您已积累了足够的门票，可以跻身怀特河最精英公民之列。\n\n用您的公民完成门票制作[DECEA3]+精英公民卡[-]。","终于，您已经积累足够的门票，可以成为怀特河最精英公民之一。\n\n从您的公民完成门票中制作[DECEA3]+精英公民卡[-]。","Por fin, has acumulado suficientes tickets para ganarte un lugar entre los ciudadanos más elitistas de White River.\n\nCrea una [DECEA3]+Tarjeta de Ciudadano de Élite[-] a partir de tus tickets de ciudadano completados."
veteran_challenge_toc_reward,Challenges,Rewards,,x,"100 XP",,"100 XP","100 XP","100 XP","100 XP","100 XP","100 XP","100 XP","100 XP","100 XP","100 XP","100 XP","100 XP","100 XP"
tocInitiatechallengeGroupCompleteDesc,Challenges,Challenge,,,"Congratulations on becoming a Citizen!\n\nAfter successfully completing every [DECEA3]Challenge[-] within the [DECEA3]Initiate Quests - Declare your Citizenship[-] category, it's time to claim your well-earned [DECEA3]Rewards[-].\n\nSelect each completed [DECEA3]Challenge[-] marked [00FF00]GREEN[-] and press the [DECEA3]Redeem[-] button below or use [action:local:Forward].\n\n[DECEA3]Redeeming[-] all of the [DECEA3]Challenges[-] in each group will award you with a [DECEA3]Group Completion Reward[-].",,"Herzlichen Glückwunsch zum Bürger zu werden!\n\nNachdem Sie erfolgreich jeden [DECEA3]Herausforderung[-] innerhalb der [DECEA3]Initiieren Quests - Erklären Sie Ihre Staatsbürgerschaft[-] Kategorie abgeschlossen haben, ist es an der Zeit, Ihre verdienten [DECEA3]Belohnungen[-] zu beanspruchen.\n\nWählen Sie jede abgeschlossene [DECEA3]Herausforderung[-] markiert [00FF00]GRÜN[-] aus und drücken Sie die [DECEA3]Einlösen[-] Schaltfläche unten oder verwenden Sie [action:local:Forward].\n\n[DECEA3]Alle[-] der [DECEA3]Herausforderungen[-] in jeder Gruppe einzulösen, belohnt Sie mit einer [DECEA3]Gruppenabschlussbelohnung[-].","¡Felicidades por convertirte en Ciudadano!\n\nDespués de completar con éxito cada [DECEA3]Reto[-] dentro de la categoría [DECEA3]Misiones de inicio - Declara tu Ciudadanía[-], es hora de reclamar tus merecidas [DECEA3]Recompensas[-].\n\nSelecciona cada [DECEA3]Reto[-] completado marcado en [00FF00]VERDE[-] y presiona el botón [DECEA3]Canjear[-] a continuación o usa [action:local:Forward].\n\nCanjear todos los [DECEA3]Retos[-] de cada grupo te otorgará una [DECEA3]Recompensa de Completitud de Grupo[-].","Félicitations pour être devenu Citoyen !\n\nAprès avoir terminé avec succès chaque [DECEA3]Défi[-] dans la catégorie [DECEA3]Quêtes Initiées - Déclarez votre citoyenneté[-], il est temps de revendiquer vos [DECEA3]Récompenses[-] bien méritées.\n\nSélectionnez chaque [DECEA3]Défi[-] terminé marqué [00FF00]VERT[-] et appuyez sur le bouton [DECEA3]Échanger[-] ci-dessous ou utilisez [action:local:Forward].\n\nÉchanger tous les [DECEA3]Défis[-] de chaque groupe vous attribuera une [DECEA3]Récompense de Complétion de Groupe[-].","Congratulazioni per essere diventato un Cittadino!\n\nDopo aver completato con successo ogni [DECEA3]Sfida[-] all'interno della categoria [DECEA3]Inizierete le Missioni - Dichiarate la vostra Cittadinanza[-], è ora di reclamare le vostre meritate [DECEA3]Ricompense[-].\n\nSeleziona ogni [DECEA3]Sfida[-] completata contrassegnata in [00FF00]VERDE[-] e premi il pulsante [DECEA3]Riscatta[-] qui sotto o usa [action:local:Forward].\n\n[DECEA3]Riscattare[-] tutte le [DECEA3]Sfide[-] in ogni gruppo ti premierà con una [DECEA3]Ricompensa di Completamento di Gruppo[-].","市民になったおめでとうございます！\n\n[DECEA3]開始クエスト - 市民権を宣言する[-]カテゴリー内ですべての[DECEA3]チャレンジ[-]を成功裏に完了した後、お得な[DECEA3]リワード[-]を受け取る時がきました。\n\n各完了した[DECEA3]チャレンジ[-]を選択し、[00FF00]緑[-]色でマークされた[DECEA3]引き換え[-]ボタンを押すか、[action:local:Forward]を使用してください。\n\n各グループのすべての[DECEA3]チャレンジ[-]を引き換えると、[DECEA3]グループ完了報酬[-]がもらえます。","시민이 되신 것을 축하합니다!\n\n[DECEA3]시작 퀘스트 - 시민권 선언[-] 범주 내의 각 [DECEA3]도전 과제[-]를 성공적으로 완료한 후, 이제 당신의 잘 버한 [DECEA3]보상들[-]을 청구할 시간입니다.\n\n[00FF00]초록색[-]으로 표시된 각 완료된 [DECEA3]도전 과제[-]를 선택하고 아래의 [DECEA3]인수[-] 버튼을 눌러주세요 또는 [action:local:Forward]를 사용하세요.\n\n각 그룹에서 모든 [DECEA3]도전 과제[-]를 [DECEA3]인수[-]하면 [DECEA3]그룹 완료 보상[-]을 받을 수 있습니다.","Gratulacje za zostanie Obywatelem!\n\nPo pomyślnym ukończeniu każdego [DECEA3]Wyzwania[-] w kategorii [DECEA3]Rozpoczęcie Questów - Zadeklaruj swoje Obywatelstwo[-], nadszedł czas, aby ubiegać się o zasłużone [DECEA3]Nagrody[-].\n\nWybierz każde ukończone [DECEA3]Wyzwanie[-] oznaczone [00FF00]ZIELENĄ[-] i naciśnij poniżej przycisk [DECEA3]Zrealizuj[-] lub skorzystaj z [action:local:Forward].\n\n[ZOBLAŻENIE[-] wszystkich [DECEA3]Wyzwań[-] w każdej grupie nagrodzi cię [DECEA3]Nagrodą za Ukończenie Grupy[-].","Parabéns por se tornar um Cidadão!\n\nApós completar com sucesso todos os [DECEA3]Desafios[-] dentro da categoria [DECEA3]Iniciar Missões - Declare a sua Cidadania[-], é hora de reivindicar as suas [DECEA3]Recompensas[-] devidas.\n\nSelecione cada [DECEA3]Desafio[-] concluído marcado [00FF00]VERDE[-] e pressione o botão [DECEA3]Resgatar[-] abaixo ou use [action:local:Forward].\n\nResgatar todos os [DECEA3]Desafios[-] em cada grupo irá premiá-lo com uma [DECEA3]Recompensa de Completar Grupo[-].","Поздравляем с получением гражданства!\n\nПосле успешного завершения каждого [DECEA3]Испытание[-] в категории [DECEA3]Инициируйте квест - Объявите свое гражданство[-], пришло время получить заслуженные [DECEA3]Награды[-].\n\nВыберите каждое завершенное [DECEA3]Испытание[-], отмеченное [00FF00]ЗЕЛЕНЫМ[-] и нажмите кнопку [DECEA3]Погасить[-] ниже или используйте [action:local:Forward].\n\n[DECEA3]Погашение[-] всех [DECEA3]Испытаний[-] в каждой группе наградит вас [DECEA3]Наградой за завершение группы[-].","Vatandaş olmanızı tebrik ederiz!\n\n[DECEA3]Başlatma Görevleri - Vatandaşlığınızı İlan Edin[-] kategorisindeki her [DECEA3]Meydan Okuma[-]'yı başarıyla tamamladıktan sonra, artık hak ettiğiniz [DECEA3]Ödülleri[-] talep etme zamanı geldi.\n\n[DECEA3]Meydan Okuma[-] işaretli her tamamlanmış [DECEA3]Meydan Okuma[-]'yı seçin, [00FF00]YEŞİL[-] olan ve aşağıdaki [DECEA3]Takas Et[-] düğmesine basın veya [action:local:Forward] kullanın.\n\nHer gruptaki tüm [DECEA3]Meydan Okuma[-]'yı takas etmek size bir [DECEA3]Grup Tamamlama Ödülü[-] kazandıracaktır.","恭喜你成为公民！\n\n在完成了[DECEA3]发起任务 - 宣布你的公民身份[-]类别中的每一个[DECEA3]挑战[-]之后，现在是时候领取你努力赚来的[DECEA3]奖励[-]了。\n\n选择每个标记为[00FF00]绿色[-]的已完成[DECEA3]挑战[-]，然后按下面的[DECEA3]兑换[-]按钮或使用[action:local:Forward]。\n\n在每个组中[兑换]所有[DECEA3]挑战[-]将使您获得[DECEA3]组完成奖励[-]。","恭喜成为公民！\n\n成功完成[DECEA3]挑战[-]中的每一个任务后，在[DECEA3]启蒙任务 - 宣布你的公民身份[-]分类中，现在是时候领取你应得的[DECEA3]奖励[-]了。\n\n选择每个已完成的[DECEA3]挑战[-]，标记为[00FF00]绿色[-]，然后按下面的[DECEA3]兑奖[-]按钮或使用[action:local:Forward]。\n\n兑换每组中的所有[DECEA3]挑战[-]将为您带来[DECEA3]组完成奖励[-]。","¡Felicidades por convertirte en Ciudadano!\n\nDespués de completar con éxito cada [DECEA3]Desafío[-] dentro de la categoría de [DECEA3]Iniciar Búsquedas - Declara tu Ciudadanía[-], es hora de reclamar tus bien ganadas [DECEA3]Recompensas[-].\n\nSelecciona cada [DECEA3]Desafío[-] completado marcado en [00FF00]VERDE[-] y presiona el botón [DECEA3]Canjear[-] a continuación o usa [action:local:Forward].\n\nCanjear todos los [DECEA3]Desafíos[-] en cada grupo te otorgará una [DECEA3]Recompensa de Completar Grupo[-]."
tocInitiatechallengeGroupCompleteDesc_alt,Challenges,Challenge,,,"Congratulations on becoming a Citizen!\n\nAfter successfully completing every challenge within the Initiate Quests - Declare your Citizenship category, it's time to claim your well-earned rewards.\n\nSelect each completed challenge marked [00FF00]GREEN[-] and click the Redeem button below or use the shortcut [action:gui:GUI Inspect].\n\nRedeeming all of the challenges in each group will award you with a group completion reward.",,"Herzlichen Glückwunsch zum Bürger werden!\n\nNach erfolgreichem Abschluss jeder Herausforderung in der Kategorie Bürgerstatus der Initiierungs-Quests ist es an der Zeit, Ihre wohlverdienten Belohnungen einzufordern.\n\nWählen Sie jede abgeschlossene Herausforderung aus, die mit [00FF00]GRÜN[-] markiert ist, und klicken Sie auf die Schaltfläche Einlösen unten oder verwenden Sie die Verknüpfung [action:gui:GUI Inspect].\n\nDas Einlösen aller Herausforderungen in jeder Gruppe belohnt Sie mit einer Gruppenabschluss-Belohnung.","¡Felicitaciones por convertirte en un Ciudadano!\n\nDespués de completar con éxito cada desafío dentro de las Misiones de Inicio - Declarar tu categoría de Ciudadanía, es hora de reclamar tus merecidas recompensas.\n\nSelecciona cada desafío completado marcado con [00FF00]VERDE[-] y haz clic en el botón Canjear a continuación o usa el atajo [action:gui:GUI Inspeccionar].\n\nCanjear todos los desafíos en cada grupo te otorgará una recompensa por la finalización del grupo.","Félicitations pour devenir un Citoyen !\n\nAprès avoir réussi à relever tous les défis de la catégorie Déclarer votre Citoyenneté des Quêtes d'Initiation, il est temps de réclamer vos récompenses durement gagnées.\n\nSélectionnez chaque défi accompli marqué [00FF00]VERT[-] et cliquez sur le bouton de Récupération ci-dessous ou utilisez le raccourci [action:gui:GUI Inspect].\n\nRécupérer tous les défis de chaque groupe vous attribuera une récompense de complétion de groupe.","Congratulazioni per diventare un Cittadino!\n\nDopo aver completato con successo ogni sfida all'interno della categoria Dichiarare la Tua Cittadinanza delle Missioni Iniziali, è ora di richiedere le tue ricompense meritatamente guadagnate.\n\nSeleziona ogni sfida completata contrassegnata [00FF00]VERDE[-] e clicca sul pulsante Riscatta in basso o usa la scorciatoia [action:gui:GUI Inspect].\n\nRiscattare tutte le sfide in ciascun gruppo ti premierà con una ricompensa per il completamento del gruppo.","市民になったことをおめでとうございます！\n\nイニシエイトクエスト内の各チャレンジを成功裏に完了した後は、市民権カテゴリ内の完了した各チャレンジを選択して、獲得した報酬を請求する時が来ました。\n\n完了した各チャレンジを選択し、[00FF00]緑色[-]で表示されているチャレンジをクリックして、下の償還ボタンをクリックするか、ショートカット[action:gui:GUI 検査]を使用します。\n\n各グループのすべてのチャレンジを償還すると、グループ完了報酬がもらえます。","시민이 되신 것을 축하드립니다!\n\n초보 임무 내의 모든 도전을 성공적으로 완료한 후, 시민권 카테고리 내의 각 완료된 도전을 선택하여 상금을 청구할 시간이 되었습니다.\n\n완료된 도전을 선택하고 [00FF00]녹색[-]으로 표시된 각 도전을 클릭한 후 아래의 교환 버튼을 클릭하거나 [action:gui:GUI 검사] 단축키를 사용하십시오.\n\n각 그룹의 모든 도전을 교환하면 해당 그룹 완료 보상이 지급됩니다.","Gratulacje z tytułem Obywatela!\n\nPo pomyślnym ukończeniu każdego zadania w ramach Questów Inicjacyjnych - Zgłoś swoje obywatelstwo, nadszedł czas, aby odebrać zasłużone nagrody.\n\nWybierz każde ukończone zadanie oznaczone [00FF00]ZIELENIONYM[-] i kliknij poniższy przycisk Odbierz lub skorzystaj ze skrótu [action:gui:GUI Inspect].\n\nOdebranie wszystkich zadań w każdej grupie nagrodzi Cię nagrodą za ukończenie grupy.","Parabéns por se tornar um Cidadão!\n\nApós completar com sucesso todos os desafios da categoria Declarar sua Cidadania nas Missões de Iniciação, é hora de reivindicar suas recompensas bem merecidas.\n\nSelecione cada desafio concluído marcado [00FF00]VERDE[-] e clique no botão Resgatar abaixo ou use o atalho [action:gui:GUI Inspect].\n\nResgatar todos os desafios de cada grupo lhe concederá uma recompensa de conclusão de grupo.","Поздравляем с получением статуса Гражданина!\n\nПосле успешного завершения всех испытаний в категории Объявление о Гражданстве в Инициированных Квестах пришло время получить заслуженные награды.\n\nВыберите каждое завершенное испытание, отмеченное [00FF00]ЗЕЛЕНЫМ[-], и нажмите кнопку Погасить ниже или используйте ярлык [action:gui:GUI Inspect].\n\nПогашение всех испытаний в каждой группе наградит вас наградой за завершение группы.","Vatandaş olmanızı tebrik ederiz!\n\nBaşlatma Görevlerindeki her zorluğu başarıyla tamamladıktan sonra, Vatandaşlık kategorinizdeki her tamamlanan zorluğu seçmeye ve kazandığınız ödülleri talep etmeye hazırsınız.\n\nHer bir tamamlanan zorluğu [00FF00]YEŞİL[-] olarak işaretlenmiş şekilde seçin ve aşağıdaki Kullan butonuna tıklayın veya [action:gui:GUI İncele] kısayolunu kullanın.\n\nHer gruptaki tüm zorlukları kazanmak size bir grup tamamlama ödülü kazandıracaktır.","恭喜成为公民！\n\n成功完成起始任务中的每个挑战后，宣布您的公民身份类别中的每个挑战，现在是时候领取您应得的奖励了。\n\n选择每个已完成的挑战，标记为[00FF00]绿色[-]，然后单击下面的兑换按钮，或使用快捷方式[action:gui:GUI 检视]。\n\n每组中兑换所有挑战都将奖励您一组完成奖励。","祝贺成为公民！\n\n在成功完成了成为公民类别内的每一个挑战后，现在是时候领取你应得的奖励了。\n\n选择每个已完成的挑战标记为[00FF00]绿色[-]，并点击下方的兑换按钮或使用快捷方式[action:gui:GUI Inspect]。\n\n兑换每组内的所有挑战将奖励您一组完成奖励。","¡Felicidades por convertirte en un Ciudadano!\n\nDespués de completar con éxito todos los desafíos dentro de la categoría Declarar tu Ciudadanía de las Misiones de Iniciación, es hora de reclamar tus merecidas recompensas.\n\nSelecciona cada desafío completado marcado [00FF00]VERDE[-] y haz clic en el botón de Canjear debajo o usa el atajo [action:gui:GUI Inspect].\n\nCanjear todos los desafíos de cada grupo te otorgará una recompensa por completar el grupo."
