Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,latam,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese,spanish
vetquestwrit_toc_pav_description,items,Quest - Note,,,"Evidence of your substantial contribution to your community and for completion of the Veteran Pavlichenko rifle trigger group quest.",,"Beweis für deinen Einsatz für die Gemeinschaft","Evidência de sua contribuição substancial para sua comunidade e para conclusão da busca do grupo de disparos de fuzil Veteran Pavlichenko.","Preuve de votre importante contribution à votre collectivité et de l'achèvement de la quête du groupe de déclenchement d'un fusil de l'ancien combattant Pavlitchenko.","Evidenza del vostro sostanzioso contributo alla vostra comunità e per il completamento del Veteran Pavlichenko rifle trigger group quest'.","「あなたのコミュニティーへの実質的な貢献と、ベテラン・パヴリチェンコ・ライフルの引き金の引き金を結実させる証拠。」","지역사회에 실질적인 기여를 하고 있으며, 베테랑 파블리첸코 소총의 방아그룹 퀘스트를 완료한 것입니다.","Dowód na twój znaczący wkład w waszą społeczność i na zakończenie misji grupy strzelców Weterana Pavlichenko.","Evidência de sua contribuição substancial para sua comunidade e para conclusão da busca do grupo de disparos de fuzil Veteran Pavlichenko.","Доказательства вашего существенного вклада в вашу общину и для завершения группового поиска по винтовке' Ветеран Павличенко '.","Topluluğunuza önemli katkılarınızın ve usta Pavlichenko tüfek tetikleyicisi grup arayışınızın tamamlanmasıyla ilgili kanıtlar.","证明你对社区的巨大贡献和完成了 Pavlichenko 步枪触发团体的任务","「證明你對社區有重大貢獻，並完成退伍軍人帕夫利亨科步槍觸發小組的任務。」","Evidencia de su contribución sustancial a su comunidad y para la terminación de la búsqueda del grupo de gatillos del veterano rifle Pavlichenko'."
questitem_toc_pav_trigger_name,items,Quest - Note,,,"Pavlichenko Rifle Trigger Group",,"Pav´s Gewehrabzug","Grupo acionador de fuzil Pavlichenko","Groupe de déclenchement de la carabine de Pavlitchenko","Gruppo di innesco di fucile di Pavlichenko","Pavlichenko ライフル・トリガー・グループ","파블리첸코 소총 방아쇠","Pavlichenko rifle spust grupy","Grupo acionador de fuzil Pavlichenko","Павличенко-группа триггеров","Pavlichenko tüfek tetik grubu","Pavlichenko 步枪触发器组","Pavlichenko 步槍觸發組","Grupo desencadenante del rifle Pavlichenko"
questitem_toc_pav_trigger_desc,items,Quest - Note,,,"A trigger group stamped with the name Pavlichenko. Clearly this is intended to be assembled with other parts into a rifle.",,"Ein Gewehrabzug mit dem Namen Pav eingraviert. Wird zusammen mit anderen Bauteilen für Pav´s Gewehr benötigt","Um grupo de gatilho estampado com o nome Pavlichenko. Claramente isto é destinado a ser montado com outras partes em um fuzil.","Un groupe de déclencheurs estampé avec le nom de Pavlitchenko. Il est clair que ceci est destiné à être assemblé avec d'autres pièces dans un fusil.","Un gruppo di trigger stampato con il nome Pavlichenko. Chiaramente questo è destinato ad essere assemblato con altre parti in un fucile '.","Pavlichenkoという名前のトリガー・グループがある。 これは、他の部品と一緒にライフル銃に組み立てることを意図したものだ」という。","트리거 그룹' 은 파블리첸코라는 이름을 붙였다. 분명히 이것은 라이플로 다른 부품들과 조립하기 위한 것이라고 말했다.","Grupa spustowa opiekowała się nazwiskiem Pavlichenko. Najwyraźniej jest to przeznaczone do zmontowania z innymi częściami w karabin.","Um grupo de gatilho estampado com o nome Pavlichenko. Claramente isto é destinado a ser montado com outras partes em um fuzil.","Триггерная группа с именем Павличенко. Очевидно, что это предполагается собрать вместе с другими частями в винтовку '.","Pavlichenko adını taşıyan bir tetik grubu. Bunun diğer parçalarla bir tüfeğin içine monte edilmesi amaçlanıyor.","一个触发团体，以巴甫利琴科的名义盖印。 这显然是要与其他部件组装成一支步枪。","一個觸發小組印著帕夫利琴科的名字。 這顯然是為了將其他零件組裝成步槍。」","Un grupo de gatillo estampado con el nombre de Pavlichenko. Claramente esto está pensado para ser ensamblado con otras partes en un rifle."
vetquestitem_toc_pav_barrel_name,items,Quest - Note,,,"+Pavlichenko Rifle Barrel Quest",,"Pav´s Gewehrlauf quest","+ Pavlichenko rifle cano quest","+ La quête du canon de la carabine Pavlitchenko","+ Pavlichenko rifle barrel quest","+Pavlichenko ライフル・バレルクエスト","+파블리첸코 소총 총구 탐험","+ Pavlichenko rifle beczka quest","+ Pavlichenko rifle cano quest","Винтовка винтовки' Павличенко","+ Pavlichenko tüfek namlu arayış","+Pavlichenko 步枪枪管","帕夫利琴科步槍槍管任務","+ búsqueda del cañón del rifle Pavlichenko"
vetquestitem_toc_pav_barrel_desc,items,Quest - Note,,,"A veteran quest to obtain Pavlichenko's barrel by following the X to mark the spot on the treasure map.",,"Eine Veteran quest um Pav´s Gewehrlauf zu erhalten. Folgen dem X das die Stelle des Schatzes verrät","Uma busca veterana para obter o barril de Pavlichenko ao seguir o X para marcar a mancha no mapa do tesouro.","Une quête d'un ancien combattant pour obtenir le canon de Pavlitchenko en suivant le X pour marquer l'endroit sur la carte du trésor.","Una veterana quest per ottenere il barile di Pavlichenko seguendo la X per segnare lo spot sulla mappa del tesoro'.","「宝物地図のスポットをマークするために X に従って、パヴリチェンコの銃身を得るためにベテラン・クエストを行う」","보물지도 위에 있는 지점을 표시하기 위해 X를 따라 파블리첸코의 통을 얻기 위한 노련한 탐험입니다.","Weteran dążenia do uzyskania lufy Pavlichenko poprzez podążanie za X, by zaznaczyć miejsce na mapie skarbów.","Uma busca veterana para obter o barril de Pavlichenko ao seguir o X para marcar a mancha no mapa do tesouro.","Ветеранский квест, чтобы получить ствол Павличенко, следуя за Х, чтобы отметить место на карте сокровищ'.","Pavarenko 'nun namlusu elde etmek için değerli bir arayış.' 'X 'i takip ederek hazine haritasındaki yeri işaretleyelim.","一个老兵通过跟随 X 来获得帕夫利琴科的桶，以在宝藏图上标出这个位置。","在寶地圖上標記了 X 的位置後，一位老兵尋求獲得帕夫利琴科的桶。","Una búsqueda veterana para obtener el barril de Pavlichenko siguiendo la X para marcar el punto en el mapa del tesoro'."
vetquestmap_toc_pav_barrel_name,items,Quest - Note,,,"Pavlichenko Rifle Barrel Treasure Map",,"Pav´s Gewehrlauf Schatz-Karte","O mapa do tesouro de fuzil de Pavlichenko","Carte du trésor de la carabine de Pavlitchenko","Pavlichenko rifle canna tesoro mappa","Pavlichenko ライフル銃の地図","파블리첸코 소총 통 보물지도","Pavlichenko rifle lufa mapa skarbów","O mapa do tesouro de fuzil de Pavlichenko","Карта сокровищ ствола' Павличенко","Pavlichenko tüfek namlusu hazine haritası","帕夫利琴科步枪筒宝图","帕夫利琴科步槍槍管藏寶圖","Mapa del tesoro del cañón del rifle Pavlichenko"
vetquestmap_toc_pav_barrel_desc,items,Quest - Note,,,"A map that supposedly will lead you to a Pavlichenko rifle barrel",,"Eine Karte die dich zu Pav´s Gewehrlauf führt","Um mapa que supostamente o levará a um barril de fuzil Pavlichenko","Une carte qui vous conduira soi-disant à un canon de la carabine de Pavlitchenko","Una mappa che presumibilmente ti condurrà a un barile di fucile Pavlichenko","「パヴリチェンコ銃の銃身につながると思われる地図がある」","당신을 파블리첸코 보총으로 인도할 것 같은 지도요.","Mapa, która rzekomo doprowadzi cię do beczki z karabinem Pawlichenko","Um mapa que supostamente o levará a um barril de fuzil Pavlichenko","Карта, которая предположительно приведет вас к стволу винтовки Павличенко","Bir harita sizi Pavlichenko tüfek namluya götürecektir.","一张地图会把你引向帕夫利琴科步枪桶","「一張地圖，據說會帶你去一個 Pavlicenko 步槍筒」","Un mapa que supuestamente te llevará a un cañón de rifle Pavlichenko"
questitem_toc_pav_barrel_name,items,Quest - Note,,,"Pavlichenko Rifle Barrel",,"Pav´s Gewehrlauf","O barril de fuzil Pavlichenko","Le canon de la carabine de Pavlitchenko","Pavlichenko rifle barrel","「パヴリチェンコ・ライフル」","파블리첸코 소총 통","Pavlichenko rifle beczka","O barril de fuzil Pavlichenko","Винтовка 'Павличенко","Pavlichenko tüfek namlusu","Pavlichenko 步枪枪管","帕夫利琴科步槍筒","cañón del rifle Pavlichenko"
questitem_toc_pav_barrel_desc,items,Quest - Note,,,"A trigger group stamped with the name Pavlichenko. Clearly this is intended to be assembled with other parts into a rifle.",,"Ein Gewehrabzug versehen mit dem Namen Pavlichenko. Baue es zusammen mit den anderen Teilen zusammen um eine komplette Waffen zu bekommen","Um grupo de gatilho estampado com o nome Pavlichenko. Claramente isto é destinado a ser montado com outras partes em um fuzil.","Un groupe de déclencheurs estampé avec le nom de Pavlitchenko. Il est clair que ceci est destiné à être assemblé avec d'autres pièces dans un fusil.","Un gruppo di trigger stampato con il nome Pavlichenko. Chiaramente questo è destinato ad essere assemblato con altre parti in un fucile '.","Pavlichenkoという名前のトリガー・グループがある。 これは、他の部品と一緒にライフル銃に組み立てることを意図したものだ」という。","트리거 그룹' 은 파블리첸코라는 이름을 붙였다. 분명히 이것은 라이플로 다른 부품들과 조립하기 위한 것이라고 말했다.","Grupa spustowa opiekowała się nazwiskiem Pavlichenko. Najwyraźniej jest to przeznaczone do zmontowania z innymi częściami w karabin.","Um grupo de gatilho estampado com o nome Pavlichenko. Claramente isto é destinado a ser montado com outras partes em um fuzil.","Триггерная группа с именем Павличенко. Очевидно, что это предполагается собрать вместе с другими частями в винтовку '.","Pavlichenko adını taşıyan bir tetik grubu. Bunun diğer parçalarla bir tüfeğin içine monte edilmesi amaçlanıyor.","一个触发团体，以巴甫利琴科的名义盖印。 这显然是要与其他部件组装成一支步枪。","一個觸發小組印著帕夫利琴科的名字。 這顯然是為了將其他零件組裝成步槍。」","Un grupo de gatillo estampado con el nombre de Pavlichenko. Claramente esto está pensado para ser ensamblado con otras partes en un rifle."
vetquestitem_toc_pav_stock_name,items,Quest - Note,,,"+Pavlichenko Stock Quest",,"+Pav´s Lager quest","+ Pavlichenko stock quest","+ La quête du stock de Pavlitchenko","+ Pavlichenko stock quest","+Pavlichenko 株クエスト","+Pavlichenko 주식 탐색","+ Pavlichenko akcji quest","+ Pavlichenko stock quest","Павличенко сток квест","+ Pavlichenko hisse senedi arayış","+Pavlichenko 股票追求","+Pavlichanko stock quest","+ Búsqueda de acciones de Pavlichenko"
vetquestitem_toc_pav_stock_desc,items,Quest - Note,,,"A veteran quest to obtain Pavlichenko's stock by following the X to mark the spot on the treasure map.",,"Schatz-Karten quest","Uma busca veterana para obter o estoque de Pavlichenko seguindo o X para marcar a vaga no mapa do tesouro.","Une quête d'un ancien combattant pour obtenir le titre de Pavlitchenko en suivant le X pour marquer l'endroit sur la carte du trésor.","Una veterana quest per ottenere lo stock di Pavlichenko seguendo la X per segnare lo spot sulla mappa del tesoro'.","「 X に従って、パヴリチェンコの株を取得し、宝物地図のスポットをマークするベテラン・クエスト。」","보물지도 위에 표시를 하기 위해 X를 따라 파블리첸코의 주식을 획득하기 위한 베테랑 탐험입니다.","Weteran dążenia do pozyskania zapasów Pavlichenko poprzez podążanie za X, aby zaznaczyć miejsce na mapie skarbów.","Uma busca veterana para obter o estoque de Pavlichenko seguindo o X para marcar a vaga no mapa do tesouro.","Ветеранское стремление получить акции Павличенко, следуя за Х, чтобы отметить место на карте сокровищ'.","Pavarenko 'nun hisseleri, hazine haritasındaki yeri işaretlemek için X 'i takip ederek elde etmek için usta bir arayış.","一位老兵通过追随 X 来获得 Pavlichenko 的股票，以在宝藏图上标出这一位置。","一個老兵在 X 光地圖上找到了 Pavlichenko 的股票 ' ' 在這張地圖上標記了這個位置","Una búsqueda veterana para obtener el stock de Pavlichenko siguiendo la X para marcar el lugar en el mapa del tesoro'."
vetquestmap_toc_pav_stock_name,items,Quest - Note,,,"Pavlichenko Stock Treasure Map",,"Pavs Lager Schatz Karte","Mapa do tesouro de ações de Pavlichenko","Carte du trésor de Pavlitchenko","mappa del tesoro stock di Pavlichenko","Pavlichenko ストック・宝マップ","파블리첸코 주식보물지도","Mapa skarbów Pavlichenko stock","Mapa do tesouro de ações de Pavlichenko","Карта сокровищных сокровищ Павличенко","Pavlichenko hisse hazine haritası","Pavlichenko 股票宝图","Pavlichenko 股票藏寶圖","Mapa del tesoro de Pavlichenko"
vetquestmap_toc_pav_stock_desc,items,Quest - Note,,,"A map that supposedly will lead you to a Pavlichenko stock",,"Eine Karte die dich zu Pavs Lager führen wird","Um mapa que supostamente o levará a um estoque de Pavlichenko","Une carte qui vous conduira à un stock de Pavlitchenko","Una mappa che presumibilmente ti condurrà a un stock di Pavlichenko","Pavlichenko ' の株にあなたを導くという地図がある","지도는 당신을 파블리첸코 주식으로 인도할 것이다.","Mapa, która rzekomo doprowadzi cię do akcji Pavlichenko","Um mapa que supostamente o levará a um estoque de Pavlichenko","Карта, которая предположительно приведет вас к акции Павличенко","Bir harita sizi bir Pavlichenko hissesi ile yönlendirecek.","一张地图会让你看到帕夫利琴科的股票","一張地圖，據說會帶你到 Pavlicenko 股票","Un mapa que supuestamente te llevará a un stock de Pavlichenko"
questitem_toc_pav_stock_name,items,Quest - Note,,,"Pavlichenko Stock",,"Pav´s Lager","Ações Pavlichenko","Le stock de Pavlitchenko","Pavlichenko stock","パヴリチェンコ株式","파블리첸코 주식","stock Pavlichenko","Ações Pavlichenko","Павличенко запас","Pavlichenko borsası","Pavlichenko 股票","帕夫利琴科","Pavlichenko stock"
questitem_toc_pav_stock_desc,items,Quest - Note,,,"A rifle stock stamped with the name Pavlichenko. Clearly this is intended to be assembled with other parts into a rifle.",,"Eine Gewehrlolben graviert mit dem Namen Pavlichenko. Benötigt natürlich weitere Teile um eine ganze Waffen zu erhalten","Um estoque de fuzil estampado com o nome Pavlichenko. Claramente isto é destinado a ser montado com outras partes em um fuzil.","Un fusil estampé avec le nom de Pavlitchenko. Il est clair que ceci est destiné à être assemblé avec d'autres pièces dans un fusil.","Una borsa di fucile stampata con il nome Pavlichenko. Chiaramente questo è destinato ad essere assemblato con altre parti in un fucile '.","「パヴリチェンコ ( Pavlichenko ) という名前のライフル・ストックが刻んだ。 これは、他の部品と一緒にライフル銃に組み立てることを意図したものだ」という。","Pavlichenko 라는 이름을 가진 소총이 찍혀 있었습니다. 분명히 이것은 라이플로 다른 부품들과 조립하기 위한 것이라고 말했다.","Karabin stemplowany z nazwiskiem Pavlichenko. Najwyraźniej jest to przeznaczone do zmontowania z innymi częściami w karabin.","Um estoque de fuzil estampado com o nome Pavlichenko. Claramente isto é destinado a ser montado com outras partes em um fuzil.","Винтовка с именем Павличенко. Очевидно, что это предполагается собрать вместе с другими частями в винтовку '.","Pavlichenko adıyla bir tüfek stoku. Bunun diğer parçalarla bir tüfeğin içine monte edilmesi amaçlanıyor.","一支步枪股印着帕夫利琴科的名字。 这显然是要与其他部件组装成一支步枪。","一支步槍槍托印有帕夫利琴科的名字 這顯然是為了將其他零件組裝成步槍。」","Una reserva de fusil estampada con el nombre de Pavlichenko. Claramente esto está pensado para ser ensamblado con otras partes en un rifle."
vetquestitem_toc_pav_rifle_name,items,Quest - Note,,,"+Assemble Pavlichenko Marksman Rifle Quest",,"+Zusammenbau des Gewehrs quest","+ Assemble Pavlichenko marksman rifle quest","+ Assemblez la quête du carabine de Pavlitchenko","+ Assemble Pavlichenko marksman rifle quest","+アセンブル・パヴリチェンコ・マースマン・ライフル・クエスト","+어셈블 파블리첸코 사격용 소총 탐색","+ Złóż Pavlichenko strzelby strzelby","+ Assemble Pavlichenko marksman rifle quest","+ Сборка винтовки' Павличенко марксман","+ Assemble Pavlichenko marksman tüfek arayışı","+组装 Pavlichenko marksman 步枪","召集帕夫利琴科射手步槍的任務","+ Assemble Pavlichenko marksman rifle Quest"
vetquestitem_toc_pav_rifle_desc,items,Quest - Note,,,"A veteran quest to assemble a Pavlichenko marksman rifle",,"Quest: Zusammenbau des Pavlichenko Schützen Gewehrs","Uma busca veterana para montar um rifle Pavlichenko marksman","A vétérans quest to assemble a Pavlichenko marksman fusil","Un veterano che si cerca di assemblare un fucile a marchio Pavlichenko","「パヴリチェンコ射撃銃を組み立てるベテランのクエスト」","파블리첸코 사격 보총을 조립하는 노련한 탐험","Weteran dążenia do złożenia strzelby z karabinu Pavlichenko","Uma busca veterana para montar um rifle Pavlichenko marksman","Ветеранский квест собрать снайперскую винтовку Павличенко","Pavlichenko tüfeğini bir araya getirmek için usta bir arayış.","一个老兵要组装 Pavlichenko 射手步枪","一個退伍老兵去組裝一輛帕夫利琴科步槍","Una búsqueda veterana para montar un rifle de tirador Pavlichenko"
vetquestwrit_toc_pav_rifle_name,items,Quest - Note,,,"+Writ Of Pavlichenko Marksman Rifle",,"+Schrift Pav´s Schützen Gewehr","+ Escrita De rifle Pavlichenko marksman","+ Writ Of Pavlitchenko marksman fusil","+ Writ Of Pavlichenko marksman rifle","+Writ Of Pavlichenko 射手ライフル","+Writ Of Pavlichenko 사격장","+ nadgarstka z karabinu Pavlichenko strzelby","+ Escrita De rifle Pavlichenko marksman","+ Writ Of Pavlicченко marksman винтовка","+ Writ Pavlichenko Marksman tüfek","+Writ of Pavlichenko marksman 步枪","Pavlichenko 射手步槍的令狀","+ Writ Of Pavlichenko marksman rifle"
vetquestwrit_toc_pav_rifle_desc,items,Quest - Note,,,"Evidence of your substantial contribution to your community and for completion of the quest chain to build the Pavlichenko rifle.",,"Beweis deiner Arbeit für die Gemeinschaft und zur Vollendigung der quest","Evidência de sua contribuição substancial para sua comunidade e para conclusão da cadeia de busca para construir o fuzil Pavlichenko.","Preuve de votre importante contribution à votre communauté et de l'achèvement de la chaîne de quêtes pour construire le fusil Pavlitchenko.","Evidenza del vostro sostanziale contributo alla vostra comunità e per il completamento della catena di quest per costruire il fucile Pavlichenko'.","パヴリチェンコ銃を造るために、あなたのコミュニティへの相当な貢献と、クエスト・チェーンの完成についての証拠を提供します。","Pavlichenko 소총을 만들기 위한 커뮤니티에 대한 실질적인 기여와 퀘스트 체인의 완성에 대한 증거입니다.","Dowód na twój znaczący wkład w waszą społeczność i za zakończenie łańcucha poszukiwawczego, aby zbudować karabin Pawlichenko.","Evidência de sua contribuição substancial para sua comunidade e para conclusão da cadeia de busca para construir o fuzil Pavlichenko.","Доказательства вашего существенного вклада в вашу общину и завершение цепочки создания винтовки Павличенко'.","Topluluğunuza önemli katkılarınızın kanıtı ve Pavlichenko tüfeğini inşa etmek için görev zincirinin tamamlanmasıyla ilgili.","证明你对你的社区做出了巨大贡献，完成了建造 Pavlichenko 步枪的任务链 ' 。","「證明你對社區作出重大貢獻，並完成了建造 Pavlicenko 步槍的探索鏈。」","Evidencia de su contribución sustancial a su comunidad y para completar la cadena de misiones para construir el rifle Pavlichenko'."
questitem_toc_pav_rifle_name,items,Quest - Note,,,"Pavlichenko Marksman Rifle",,"Pav´s Schützen Gewehr'","Pavlichenko marksman rifle","Carabine de tireur de Pavlitchenko","Pavlichenko marksman rifle","パヴリチェンコ・マーズマン銃","파블리첸코 소총","Pavlichenko marksman karabin","Pavlichenko marksman rifle","Винтовка 'Павличенко марксман","Pavlichenko marksman tüfeği","Pavlichenko Marksman 步枪","帕夫利琴科射手步槍","fusil marca Pavlichenko"
questitem_toc_pav_rifle_desc,items,Quest - Note,,,"A rifle stamped with the name Pavlichenko. Clearly this is a quality marksman rifle.",,"Ein Gewehr signiert mit dem Namen Pavlichenko. Natürlich Schützen-Gewehr Qualitäts-Waffe.'","Um fuzil estampado com o nome Pavlichenko. Claramente este é um fuzil de marcação de qualidade.","Un fusil portant le nom de Pavlitchenko. Il est clair qu'il s'agit d'un fusil de qualité.","Un fucile stampato con il nome Pavlichenko. Chiaramente questo è un fucile marcatore di qualità '.","「パヴリチェンコ ( Pavlichenko ) という名前のライフル銃を持っている。 明らかにこれは品質のマーズマンライフルです」","Pavlichenko 라는 이름의 소총이 찍혀 있었다. 확실히 이것은 양질의 명사수 소총이다.","Karabin stemplowany z nazwiskiem Pavlichenko. Najwyraźniej to jest strzelba marszysty jakości.","Um fuzil estampado com o nome Pavlichenko. Claramente este é um fuzil de marcação de qualidade.","Винтовка с именем Павличенко. Очевидно, это качественная марксмана.","Pavlichenko adıyla bir tüfek damgaldı. Belli ki bu kaliteli bir nişancı tüfeği.","一支步枪印着帕夫利琴科的名字。 显然这是一支高质量的马克曼步枪。","「一支步槍印著帕夫利琴科的名字。 這顯然是一種優質的射手步槍。」","Un rifle estampado con el nombre de Pavlichenko. Claramente se trata de un rifle de marca de calidad '."
vetquestitem_toc_pav_scope_name,items,Quest - Note,,,"+Pavlichenko Rifle Scope Quest",,"Pav´s Lager","Ações Pavlichenko","Le stock de Pavlitchenko","Pavlichenko stock","パヴリチェンコ株式","파블리첸코 주식","stock Pavlichenko","Ações Pavlichenko","Павличенко запас","Pavlichenko borsası","Pavlichenko 股票","帕夫利琴科","Pavlichenko stock"
questitem_toc_pav_scope_name,items,Quest - Note,,,"Pavlichenko Rifle Scope",,"Pav´s Lager","Ações Pavlichenko","Le stock de Pavlitchenko","Pavlichenko stock","パヴリチェンコ株式","파블리첸코 주식","stock Pavlichenko","Ações Pavlichenko","Павличенко запас","Pavlichenko borsası","Pavlichenko 股票","帕夫利琴科","Pavlichenko stock"
vetquestmap_toc_pav_scope_name,items,Quest - Note,,,"Pavlichenko Rifle Scope Treasure Map",,"Pav´s Lager","Ações Pavlichenko","Le stock de Pavlitchenko","Pavlichenko stock","パヴリチェンコ株式","파블리첸코 주식","stock Pavlichenko","Ações Pavlichenko","Павличенко запас","Pavlichenko borsası","Pavlichenko 股票","帕夫利琴科","Pavlichenko stock"
veteran_challenge_toc_pavlichenko_name,Quest,Quest Info,,,"Quest for Pavlichenko Rifle"
veteran_challenge_toc_pavlichenko_short,Quest,Quest Info,,,"Build your own Pavlichenko rifle."
veteran_challenge_toc_pavlichenko_long,Quest,Quest Info,,,"[DECEA3]Embark on a grand adventure[-] across the land far and wide to [DECEA3]locate all the pieces[-] to [DECEA3]build yourself[-] the ultimate rifle, a [DECEA3]Pavlichenko rifle[-]."
veteran_challenge_toc_pavlichenko_reward,Challenges,Rewards,,x,100 XP,,,,,,,,,,,,,
